transaction_id,customer_id,timestamp,amount,payment_method,refund_requested,refund_amount,refund_delay_hours,previous_orders,previous_refunds,historical_refund_rate,high_value_transaction,rapid_refund,refund_amount_ratio,refund_frequency_signal,abuse_label,historical_orders,historical_refunds_v2,hours_since_previous_order,hours_since_previous_refund,customer_avg_order_amount,amount_vs_customer_avg,customer_avg_refund_amount,refund_vs_customer_avg,orders_last_24H,orders_last_7D,orders_last_30D,refunds_last_24H,refunds_last_7D,refunds_last_30D,refund_rate_7D,refund_rate_30D,refund_acceleration
TXN_0003354,CUST_04390,2026-03-03 02:47:00,10077.22,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0010193,CUST_04390,2026-03-24 12:49:00,1584.66,upi,1,1178.34,88.94,1,0,0.0,0,0,0.7435916852826473,0.0,0,1,0.0,514.0333333333333,0.0,10077.22,0.15725170235441918,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0049367,CUST_04390,2026-04-08 11:18:00,2683.33,card,0,0.0,0.0,2,1,0.5,0,0,0.0,0.5,1,2,1.0,358.48333333333335,358.48333333333335,5830.94,0.4601882372310468,589.17,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0
TXN_0041138,CUST_04390,2026-04-09 17:23:00,27310.67,card,0,0.0,0.0,3,1,0.3333333333333333,1,0,0.0,0.3333333333333333,0,3,1.0,30.083333333333332,388.56666666666666,4781.736666666667,5.7114542066655,392.78,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.5,0.3333333333333333,1.5
TXN_0040270,CUST_04390,2026-04-10 15:59:00,122.24,upi,0,0.0,0.0,4,1,0.25,0,0,0.0,0.25,0,4,1.0,22.6,411.1666666666667,10413.97,0.011738078753827791,294.585,0.0,2.0,3.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.25,1.3333333333333333
TXN_0048523,CUST_04391,2026-02-06 06:48:00,2865.2,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0015002,CUST_04391,2026-03-22 10:29:00,4296.84,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,1059.6833333333334,0.0,2865.2,1.4996649448555077,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0038518,CUST_04391,2026-04-12 05:45:00,947.58,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,499.26666666666665,0.0,3581.02,0.26461175866094017,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043379,CUST_04391,2026-05-09 17:51:00,3405.04,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,660.1,0.0,2703.2066666666665,1.2596299210073962,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0030481,CUST_04391,2026-05-22 01:47:00,1314.06,netbanking,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,295.93333333333334,0.0,2878.665,0.4564824319606484,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035192,CUST_04391,2026-05-24 19:21:00,1662.86,card,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,65.56666666666666,0.0,2565.7439999999997,0.6481005119762533,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041560,CUST_04391,2026-06-12 06:43:00,620.92,upi,1,429.12,98.03,6,0,0.0,0,0,0.6911035238033886,0.0,0,6,0.0,443.3666666666667,0.0,2415.2633333333333,0.2570816984759426,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0016266,CUST_04392,2026-01-15 04:27:00,351.67,netbanking,1,254.65,38.36,0,0,0.0,0,0,0.7241163590866437,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0045515,CUST_04392,2026-02-09 10:30:00,431.02,upi,0,0.0,0.0,1,1,1.0,0,0,0.0,1.0,0,1,1.0,606.05,606.05,351.67,1.225637671680837,254.65,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0001038,CUST_04392,2026-02-19 16:45:00,147.09,card,0,0.0,0.0,2,1,0.5,0,0,0.0,0.5,0,2,1.0,246.25,852.3,391.345,0.3758576192362238,127.325,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0
TXN_0044086,CUST_04392,2026-03-13 14:41:00,3231.8,upi,0,0.0,0.0,3,1,0.3333333333333333,0,0,0.0,0.3333333333333333,0,3,1.0,525.9333333333333,1378.2333333333333,309.9266666666667,10.427628041041967,84.88333333333334,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0005369,CUST_04392,2026-03-13 22:53:00,1042.74,wallet,0,0.0,0.0,4,1,0.25,0,0,0.0,0.25,0,4,1.0,8.2,1386.4333333333334,1040.395,1.0022539516241429,63.6625,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0021080,CUST_04392,2026-06-16 23:15:00,2758.26,upi,0,0.0,0.0,5,1,0.2,0,0,0.0,0.2,0,5,1.0,2280.366666666667,3666.8,1040.864,2.649971562086882,50.93,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0000663,CUST_04392,2026-06-29 01:24:00,848.4,upi,0,0.0,0.0,6,1,0.1666666666666666,0,0,0.0,0.1666666666666666,0,6,1.0,290.15,3956.95,1327.0966666666666,0.639290280286038,42.44166666666667,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0001165,CUST_04393,2026-03-20 02:46:00,1395.18,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0037968,CUST_04393,2026-04-14 21:45:00,376.49,netbanking,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,618.9833333333333,0.0,1395.18,0.26985048524204763,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0026648,CUST_04394,2026-01-15 05:17:00,547.67,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0004898,CUST_04394,2026-02-10 06:29:00,4495.69,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,625.2,0.0,547.67,8.208757098252597,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0015070,CUST_04394,2026-04-12 08:58:00,18724.69,wallet,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,1466.4833333333333,0.0,2521.68,7.425482218203737,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0011699,CUST_04394,2026-06-13 02:34:00,336.08,wallet,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,1481.6,0.0,7922.683333333333,0.04241997134809124,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0028464,CUST_04395,2026-01-01 02:35:00,1364.54,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0001610,CUST_04395,2026-04-06 09:01:00,7324.56,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,2286.4333333333334,0.0,1364.54,5.367786946516775,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0023156,CUST_04395,2026-06-14 20:23:00,235.45,upi,1,157.4,14.42,2,0,0.0,0,0,0.6685071140369506,0.0,0,2,0.0,1667.3666666666666,0.0,4344.55,0.054194335431747814,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0011856,CUST_04396,2026-03-17 12:23:00,1062.29,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0007594,CUST_04396,2026-05-26 12:12:00,1633.96,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,1679.8166666666666,0.0,1062.29,1.538148716452193,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041879,CUST_04397,2026-01-09 12:56:00,2791.05,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0018396,CUST_04397,2026-03-09 16:31:00,4178.89,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,1419.5833333333333,0.0,2791.05,1.497246555955644,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0023846,CUST_04397,2026-03-19 19:07:00,1230.18,wallet,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,242.6,0.0,3484.9700000000003,0.35299586510070385,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0024473,CUST_04397,2026-05-08 17:47:00,707.03,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,1198.6666666666667,0.0,2733.3733333333334,0.2586657268430218,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0009299,CUST_04397,2026-05-25 00:59:00,5778.69,card,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,391.2,0.0,2226.7875000000004,2.5950792340984483,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035580,CUST_04397,2026-06-18 02:37:00,1495.16,card,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,577.6333333333333,0.0,2937.168,0.5090481715720722,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035772,CUST_04398,2026-03-04 19:42:00,11582.35,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0006211,CUST_04398,2026-05-30 20:53:00,704.8,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,2089.1833333333334,0.0,11582.35,0.06085120895155128,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035674,CUST_04398,2026-06-13 02:34:00,2584.22,netbanking,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,317.68333333333334,0.0,6143.575,0.4206378208128003,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0003991,CUST_04399,2026-04-21 18:30:00,6189.84,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043796,CUST_04399,2026-05-06 21:24:00,710.78,netbanking,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,362.9,0.0,6189.84,0.11483010869424734,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0034561,CUST_04399,2026-05-23 06:55:00,273.65,card,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,393.51666666666665,0.0,3450.31,0.07931171401989966,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0019296,CUST_04400,2026-01-09 01:02:00,1578.99,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0026299,CUST_04400,2026-01-23 07:05:00,326.62,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,342.05,0.0,1578.99,0.2068537482821297,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0039514,CUST_04400,2026-02-24 18:03:00,1028.58,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,778.9666666666667,0.0,952.8050000000001,1.0795283400066118,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029404,CUST_04400,2026-03-14 16:57:00,430.28,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,430.9,0.0,978.0633333333334,0.4399306111737821,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0037692,CUST_04400,2026-03-29 11:45:00,622.83,card,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,354.8,0.0,841.1175000000001,0.7404791839427904,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0025255,CUST_04400,2026-04-19 02:00:00,1046.99,card,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,494.25,0.0,797.46,1.312905976475309,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0030556,CUST_04400,2026-06-12 10:55:00,45785.26,netbanking,0,0.0,0.0,6,0,0.0,1,0,0.0,0.0,0,6,0.0,1304.9166666666667,0.0,839.0483333333333,54.568084079383596,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0016792,CUST_04401,2026-02-23 16:27:00,568.9,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014869,CUST_04401,2026-03-09 22:51:00,6812.78,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,342.4,0.0,568.9,11.9753559500791,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0004046,CUST_04401,2026-04-26 01:15:00,2552.92,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,1130.4,0.0,3690.8399999999997,0.6916907804185498,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014626,CUST_04401,2026-06-06 08:29:00,4780.35,upi,1,2413.39,80.12,3,0,0.0,0,0,0.5048563389709958,0.0,0,3,0.0,991.2333333333333,0.0,3311.533333333333,1.443545789463089,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0017596,CUST_04402,2026-01-08 00:08:00,1428.69,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041517,CUST_04402,2026-01-22 06:16:00,460.15,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,342.1333333333333,0.0,1428.69,0.32207826750379714,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014794,CUST_04402,2026-02-26 04:47:00,432.09,card,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,838.5166666666667,0.0,944.4200000000001,0.4575189004891891,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0034952,CUST_04402,2026-03-11 21:46:00,4425.47,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,328.98333333333335,0.0,773.6433333333333,5.720297466963674,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0001443,CUST_04402,2026-04-14 20:40:00,770.79,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,814.9,0.0,1686.6,0.4570081821415866,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0008605,CUST_04402,2026-05-20 00:03:00,3735.48,card,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,843.3833333333333,0.0,1503.438,2.484625238952321,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0017456,CUST_04403,2026-03-20 18:48:00,966.74,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0042705,CUST_04403,2026-03-21 05:07:00,7730.65,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,10.316666666666666,0.0,966.74,7.996617497982911,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0006523,CUST_04403,2026-03-23 23:57:00,1578.12,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,66.83333333333333,0.0,4348.695,0.3628950754191775,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0006809,CUST_04403,2026-03-28 19:31:00,3659.24,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,1,3,0.0,115.56666666666666,0.0,3425.1699999999996,1.0683382138696766,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0024904,CUST_04403,2026-04-08 23:05:00,2240.11,card,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,267.56666666666666,0.0,3483.6875,0.6430284002224654,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0012600,CUST_04403,2026-04-22 13:41:00,929.09,upi,1,785.62,157.08,5,0,0.0,0,0,0.845580083737851,0.0,0,5,0.0,326.6,0.0,3234.9719999999998,0.2872018675895804,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029365,CUST_04403,2026-05-29 11:15:00,219.22,upi,0,0.0,0.0,6,1,0.1666666666666666,0,0,0.0,0.1666666666666666,0,6,1.0,885.5666666666667,885.5666666666667,2850.6583333333333,0.07690153444087477,130.93666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0048672,CUST_04403,2026-06-21 17:56:00,5122.27,upi,0,0.0,0.0,7,1,0.1428571428571428,0,0,0.0,0.1428571428571428,0,7,1.0,558.6833333333333,1444.25,2474.738571428571,2.069822671023837,112.23142857142857,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0
TXN_0012533,CUST_04404,2026-01-31 13:29:00,1352.3,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0017586,CUST_04404,2026-02-18 04:25:00,549.7,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,422.93333333333334,0.0,1352.3,0.4064926421652001,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0012395,CUST_04404,2026-03-09 10:06:00,538.71,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,461.68333333333334,0.0,951.0,0.5664668769716089,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0042811,CUST_04404,2026-03-25 17:07:00,3145.18,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,391.01666666666665,0.0,813.57,3.865899676733409,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041827,CUST_04404,2026-04-18 20:52:00,853.21,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,579.75,0.0,1396.4724999999999,0.6109751534670393,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0028110,CUST_04405,2026-04-22 16:01:00,18197.99,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0032170,CUST_04405,2026-04-27 18:44:00,854.17,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,122.71666666666667,0.0,18197.99,0.04693760135047881,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0005854,CUST_04405,2026-05-24 10:00:00,1523.83,upi,1,877.22,7.43,2,0,0.0,0,0,0.5756678894627354,0.0,0,2,0.0,639.2666666666667,0.0,9526.08,0.15996401457892437,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0010707,CUST_04405,2026-06-17 03:19:00,1013.54,upi,0,0.0,0.0,3,1,0.3333333333333333,0,0,0.0,0.3333333333333333,0,3,1.0,569.3166666666667,569.3166666666667,6858.663333333334,0.14777514957968,292.4066666666667,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0
TXN_0010335,CUST_04405,2026-06-25 13:25:00,6848.0,upi,1,6376.45,3.78,4,1,0.25,0,1,0.9311404789719626,0.25,0,4,1.0,202.1,771.4166666666666,5397.382500000001,1.268763145839673,219.305,29.075716467932786,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0
TXN_0014695,CUST_04406,2026-02-11 07:34:00,4662.76,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0044072,CUST_04406,2026-04-10 22:05:00,6184.63,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,1406.5166666666667,0.0,4662.76,1.3263882335783956,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0028814,CUST_04406,2026-04-14 07:50:00,1282.29,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,81.75,0.0,5423.695,0.23642369270395922,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0021524,CUST_04406,2026-05-03 17:19:00,798.59,netbanking,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,465.48333333333335,0.0,4043.226666666667,0.19751304238858733,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0036330,CUST_04406,2026-05-20 05:36:00,6816.84,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,396.28333333333336,0.0,3232.0675,2.109126743176001,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0026537,CUST_04406,2026-06-20 16:39:00,2789.63,upi,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,755.05,0.0,3949.022,0.7064103466630473,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014299,CUST_04407,2026-01-18 10:26:00,269.05,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043962,CUST_04407,2026-02-22 19:32:00,630.81,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,849.1,0.0,269.05,2.3445827913027317,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0021917,CUST_04407,2026-04-06 08:22:00,3157.54,netbanking,1,1954.56,53.01,2,0,0.0,0,0,0.6190135358538609,0.0,0,2,0.0,1020.8333333333334,0.0,449.92999999999995,7.017847220678773,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0019023,CUST_04407,2026-04-07 03:01:00,1498.43,netbanking,1,1359.82,19.15,3,1,0.3333333333333333,0,0,0.9074965130169576,0.3333333333333333,0,3,1.0,18.65,18.65,1352.4666666666665,1.10792379356238,651.52,2.0871500491159134,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0
TXN_0025488,CUST_04407,2026-05-27 06:21:00,1134.12,card,1,659.61,8.15,4,2,0.5,0,0,0.581605121151201,1.0,0,4,2.0,1203.3333333333333,1203.3333333333333,1388.9575,0.8165260636124575,828.595,0.7960583879941346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0039316,CUST_04407,2026-06-24 14:54:00,3606.94,upi,1,3090.28,101.63,5,3,0.6,0,0,0.8567594692453991,1.7999999999999998,1,5,3.0,680.55,680.55,1337.99,2.6957899535870973,794.798,3.888132582115204,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
TXN_0011316,CUST_04408,2026-01-11 23:14:00,3518.6,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0044936,CUST_04408,2026-01-19 03:17:00,178.99,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,172.05,0.0,3518.6,0.05086966407093731,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0026455,CUST_04408,2026-01-19 23:25:00,985.43,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,20.133333333333333,0.0,1848.795,0.533012042979346,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0007715,CUST_04408,2026-02-01 12:23:00,2568.24,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,300.96666666666664,0.0,1561.0066666666664,1.6452460164594642,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0049373,CUST_04408,2026-02-02 20:04:00,1567.05,netbanking,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,31.683333333333334,0.0,1812.815,0.8644290785325585,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0003588,CUST_04408,2026-02-03 11:03:00,7474.85,wallet,1,6645.52,208.89,5,0,0.0,0,0,0.8890506164003291,0.0,0,5,0.0,14.983333333333333,0.0,1763.6619999999998,4.238255402679199,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
