transaction_id,customer_id,timestamp,amount,payment_method,refund_requested,refund_amount,refund_delay_hours,customer_segment
TXN_0011830,CUST_02357,2026-03-24 01:16:00,868.34,upi,0,0.0,0.0,occasional_refunder
TXN_0010083,CUST_01692,2026-03-24 01:19:00,909.49,upi,0,0.0,0.0,normal
TXN_0027550,CUST_05187,2026-03-24 01:22:00,2931.36,upi,0,0.0,0.0,normal
TXN_0039828,CUST_04471,2026-03-24 01:26:00,147.65,card,0,0.0,0.0,occasional_refunder
TXN_0038722,CUST_00152,2026-03-24 01:28:00,785.08,upi,0,0.0,0.0,normal
TXN_0031648,CUST_03082,2026-03-24 01:52:00,992.54,upi,1,924.78,10.32,occasional_refunder
TXN_0005537,CUST_07768,2026-03-24 02:00:00,3496.69,upi,0,0.0,0.0,normal
TXN_0043695,CUST_01607,2026-03-24 02:03:00,978.61,upi,0,0.0,0.0,normal
TXN_0003885,CUST_06618,2026-03-24 02:07:00,2896.41,netbanking,0,0.0,0.0,normal
TXN_0013214,CUST_06138,2026-03-24 02:08:00,1013.65,card,0,0.0,0.0,suspicious
TXN_0012989,CUST_06726,2026-03-24 02:11:00,1446.3,card,0,0.0,0.0,normal
TXN_0047040,CUST_08209,2026-03-24 02:11:00,4387.1,wallet,0,0.0,0.0,normal
TXN_0012601,CUST_00635,2026-03-24 02:14:00,3223.58,netbanking,0,0.0,0.0,normal
TXN_0000893,CUST_07769,2026-03-24 02:15:00,111.09,upi,0,0.0,0.0,normal
TXN_0014931,CUST_05796,2026-03-24 02:16:00,4423.93,card,0,0.0,0.0,normal
TXN_0011396,CUST_01257,2026-03-24 02:16:00,483.47,upi,0,0.0,0.0,normal
TXN_0030650,CUST_07684,2026-03-24 02:18:00,8074.98,upi,1,6071.53,69.63,normal
TXN_0003542,CUST_09901,2026-03-24 02:22:00,848.06,upi,0,0.0,0.0,normal
TXN_0001545,CUST_04123,2026-03-24 02:28:00,5283.26,upi,1,5148.78,109.42,normal
TXN_0042280,CUST_02932,2026-03-24 02:38:00,873.34,netbanking,0,0.0,0.0,normal
TXN_0024858,CUST_06653,2026-03-24 02:40:00,5402.52,card,0,0.0,0.0,normal
TXN_0013741,CUST_05221,2026-03-24 02:41:00,4312.42,card,0,0.0,0.0,normal
TXN_0018010,CUST_00870,2026-03-24 02:56:00,2263.76,upi,1,2223.18,97.23,suspicious
TXN_0034782,CUST_03427,2026-03-24 03:00:00,15565.48,card,0,0.0,0.0,normal
TXN_0043799,CUST_07763,2026-03-24 03:00:00,16046.51,netbanking,0,0.0,0.0,normal
TXN_0004650,CUST_02798,2026-03-24 03:06:00,726.06,netbanking,0,0.0,0.0,normal
TXN_0020058,CUST_09997,2026-03-24 03:19:00,887.57,wallet,0,0.0,0.0,occasional_refunder
TXN_0016816,CUST_00429,2026-03-24 03:21:00,2618.03,upi,0,0.0,0.0,normal
TXN_0029674,CUST_05617,2026-03-24 03:21:00,358.69,upi,1,208.94,55.65,occasional_refunder
TXN_0025193,CUST_05565,2026-03-24 03:25:00,2908.61,wallet,1,2774.33,105.6,suspicious
TXN_0038260,CUST_00550,2026-03-24 03:26:00,1630.14,card,0,0.0,0.0,normal
TXN_0030221,CUST_08049,2026-03-24 03:30:00,2839.46,card,1,2193.07,27.25,occasional_refunder
TXN_0002051,CUST_08556,2026-03-24 03:42:00,1840.58,card,0,0.0,0.0,normal
TXN_0047035,CUST_08511,2026-03-24 03:58:00,2440.71,netbanking,0,0.0,0.0,normal
TXN_0047057,CUST_05278,2026-03-24 04:09:00,2070.12,wallet,0,0.0,0.0,normal
TXN_0045436,CUST_09479,2026-03-24 04:17:00,15875.62,card,1,13815.75,110.67,normal
TXN_0017516,CUST_09526,2026-03-24 04:20:00,3120.13,card,0,0.0,0.0,normal
TXN_0020366,CUST_04800,2026-03-24 04:38:00,1831.91,card,0,0.0,0.0,normal
TXN_0019066,CUST_03933,2026-03-24 04:43:00,4199.75,upi,0,0.0,0.0,normal
TXN_0031710,CUST_04307,2026-03-24 04:48:00,13763.1,card,0,0.0,0.0,normal
TXN_0004921,CUST_04233,2026-03-24 04:58:00,784.16,card,0,0.0,0.0,normal
TXN_0047623,CUST_09266,2026-03-24 04:59:00,620.11,wallet,0,0.0,0.0,normal
TXN_0007023,CUST_02332,2026-03-24 04:59:00,7118.51,upi,0,0.0,0.0,normal
TXN_0018156,CUST_03955,2026-03-24 05:00:00,109.72,wallet,0,0.0,0.0,normal
TXN_0026788,CUST_07069,2026-03-24 05:10:00,164.47,upi,0,0.0,0.0,normal
TXN_0039068,CUST_04569,2026-03-24 05:15:00,261.34,card,0,0.0,0.0,normal
TXN_0012022,CUST_01642,2026-03-24 05:17:00,10730.38,upi,0,0.0,0.0,normal
TXN_0045890,CUST_04894,2026-03-24 05:30:00,1962.89,netbanking,0,0.0,0.0,normal
TXN_0021117,CUST_02129,2026-03-24 05:32:00,2361.45,upi,0,0.0,0.0,occasional_refunder
TXN_0019270,CUST_07960,2026-03-24 05:46:00,1150.99,upi,0,0.0,0.0,normal
TXN_0024684,CUST_09366,2026-03-24 05:47:00,2838.8,card,0,0.0,0.0,normal
TXN_0039651,CUST_03956,2026-03-24 05:47:00,18223.88,upi,0,0.0,0.0,occasional_refunder
TXN_0032532,CUST_03956,2026-03-24 05:50:00,790.59,card,0,0.0,0.0,occasional_refunder
TXN_0045882,CUST_05595,2026-03-24 06:00:00,945.85,upi,0,0.0,0.0,normal
TXN_0030296,CUST_04759,2026-03-24 06:05:00,1284.42,card,1,724.08,56.76,normal
TXN_0017482,CUST_05798,2026-03-24 06:08:00,847.02,upi,0,0.0,0.0,suspicious
TXN_0030388,CUST_03449,2026-03-24 06:14:00,639.99,upi,0,0.0,0.0,normal
TXN_0008782,CUST_08732,2026-03-24 06:30:00,1610.47,upi,0,0.0,0.0,normal
TXN_0046936,CUST_02019,2026-03-24 06:32:00,645.46,upi,0,0.0,0.0,normal
TXN_0037303,CUST_08147,2026-03-24 06:35:00,2335.09,card,0,0.0,0.0,normal
TXN_0014238,CUST_09668,2026-03-24 06:38:00,841.52,netbanking,0,0.0,0.0,normal
TXN_0005528,CUST_07898,2026-03-24 06:41:00,483.4,upi,0,0.0,0.0,normal
TXN_0004863,CUST_05681,2026-03-24 06:46:00,8601.59,upi,0,0.0,0.0,normal
TXN_0030366,CUST_01798,2026-03-24 06:49:00,947.86,card,0,0.0,0.0,normal
TXN_0009924,CUST_09409,2026-03-24 06:54:00,1891.78,card,0,0.0,0.0,normal
TXN_0018283,CUST_04502,2026-03-24 06:55:00,2750.22,card,0,0.0,0.0,normal
TXN_0014793,CUST_07471,2026-03-24 07:00:00,1460.54,netbanking,0,0.0,0.0,normal
TXN_0043552,CUST_00872,2026-03-24 07:03:00,1057.84,card,0,0.0,0.0,normal
TXN_0022346,CUST_00072,2026-03-24 07:12:00,4641.36,upi,0,0.0,0.0,normal
TXN_0023041,CUST_05478,2026-03-24 07:13:00,1729.28,card,0,0.0,0.0,normal
TXN_0021496,CUST_02054,2026-03-24 07:14:00,2527.96,card,0,0.0,0.0,suspicious
TXN_0049750,CUST_02831,2026-03-24 07:17:00,2245.13,netbanking,0,0.0,0.0,normal
TXN_0039389,CUST_09110,2026-03-24 07:21:00,1736.04,netbanking,0,0.0,0.0,normal
TXN_0044841,CUST_07381,2026-03-24 07:30:00,1627.98,upi,0,0.0,0.0,normal
TXN_0000328,CUST_06140,2026-03-24 07:30:00,2188.42,card,1,1172.4,159.03,normal
TXN_0041319,CUST_06926,2026-03-24 07:50:00,857.47,card,0,0.0,0.0,normal
TXN_0032178,CUST_08773,2026-03-24 07:54:00,4606.04,upi,1,3954.72,46.53,normal
TXN_0024628,CUST_06237,2026-03-24 07:54:00,595.81,upi,0,0.0,0.0,normal
TXN_0043707,CUST_06965,2026-03-24 08:13:00,287.36,netbanking,0,0.0,0.0,normal
TXN_0019998,CUST_09849,2026-03-24 08:20:00,485.32,upi,0,0.0,0.0,normal
TXN_0046513,CUST_09065,2026-03-24 08:51:00,6603.33,upi,0,0.0,0.0,normal
TXN_0024470,CUST_09524,2026-03-24 09:00:00,1491.71,wallet,0,0.0,0.0,normal
TXN_0016272,CUST_01545,2026-03-24 09:01:00,920.36,card,1,910.75,114.46,suspicious
TXN_0036271,CUST_04449,2026-03-24 09:09:00,1668.28,card,1,1110.76,92.2,normal
TXN_0044613,CUST_04127,2026-03-24 09:09:00,182.04,upi,0,0.0,0.0,normal
TXN_0041114,CUST_00238,2026-03-24 09:10:00,3917.2,netbanking,0,0.0,0.0,normal
TXN_0036566,CUST_02353,2026-03-24 09:11:00,6359.29,upi,0,0.0,0.0,normal
TXN_0020770,CUST_04185,2026-03-24 09:16:00,2685.62,card,0,0.0,0.0,normal
TXN_0047958,CUST_03442,2026-03-24 09:18:00,1131.73,upi,0,0.0,0.0,normal
TXN_0019211,CUST_09148,2026-03-24 09:19:00,6180.85,card,0,0.0,0.0,normal
TXN_0025101,CUST_04141,2026-03-24 09:19:00,6826.95,upi,0,0.0,0.0,normal
TXN_0032923,CUST_03878,2026-03-24 09:25:00,4313.12,card,0,0.0,0.0,occasional_refunder
TXN_0049914,CUST_09987,2026-03-24 09:33:00,3583.94,card,0,0.0,0.0,normal
TXN_0029057,CUST_08802,2026-03-24 09:38:00,253.01,upi,0,0.0,0.0,normal
TXN_0045090,CUST_03478,2026-03-24 09:42:00,3828.63,wallet,0,0.0,0.0,normal
TXN_0009814,CUST_05675,2026-03-24 09:47:00,9205.82,upi,1,6534.27,53.91,suspicious
TXN_0005218,CUST_02782,2026-03-24 09:54:00,144.49,card,0,0.0,0.0,normal
TXN_0015348,CUST_07843,2026-03-24 10:06:00,17937.77,upi,0,0.0,0.0,normal
TXN_0001100,CUST_05725,2026-03-24 10:09:00,4030.63,netbanking,0,0.0,0.0,normal
TXN_0005555,CUST_03990,2026-03-24 10:12:00,911.03,netbanking,0,0.0,0.0,occasional_refunder
TXN_0031076,CUST_01586,2026-03-24 10:17:00,4373.46,wallet,0,0.0,0.0,normal
TXN_0008872,CUST_01223,2026-03-24 10:18:00,1448.1,wallet,0,0.0,0.0,normal
TXN_0040847,CUST_05926,2026-03-24 10:58:00,762.47,upi,0,0.0,0.0,normal
TXN_0039025,CUST_06547,2026-03-24 10:58:00,545.56,netbanking,0,0.0,0.0,normal
TXN_0011075,CUST_08959,2026-03-24 11:00:00,1628.19,card,0,0.0,0.0,normal
TXN_0026729,CUST_09360,2026-03-24 11:05:00,3297.65,upi,0,0.0,0.0,normal
TXN_0013226,CUST_06546,2026-03-24 11:20:00,629.68,upi,0,0.0,0.0,normal
TXN_0030828,CUST_09677,2026-03-24 11:24:00,1346.9,upi,0,0.0,0.0,suspicious
TXN_0010257,CUST_07382,2026-03-24 11:25:00,410.12,upi,0,0.0,0.0,normal
TXN_0029202,CUST_04489,2026-03-24 11:27:00,1293.55,upi,0,0.0,0.0,normal
TXN_0013441,CUST_05222,2026-03-24 11:32:00,1050.84,card,0,0.0,0.0,normal
TXN_0042730,CUST_02078,2026-03-24 11:35:00,10532.41,card,0,0.0,0.0,normal
TXN_0008855,CUST_01894,2026-03-24 11:45:00,1436.26,card,0,0.0,0.0,normal
TXN_0019515,CUST_08143,2026-03-24 11:49:00,3330.73,netbanking,0,0.0,0.0,normal
TXN_0001993,CUST_08373,2026-03-24 11:57:00,2417.86,card,0,0.0,0.0,normal
TXN_0019813,CUST_09682,2026-03-24 11:59:00,2530.42,upi,0,0.0,0.0,normal
TXN_0025525,CUST_00815,2026-03-24 12:01:00,4056.18,netbanking,0,0.0,0.0,occasional_refunder
TXN_0032823,CUST_05967,2026-03-24 12:10:00,160.95,upi,0,0.0,0.0,occasional_refunder
TXN_0006415,CUST_06161,2026-03-24 12:10:00,474.59,upi,0,0.0,0.0,normal
TXN_0010034,CUST_09056,2026-03-24 12:13:00,2353.48,upi,0,0.0,0.0,suspicious
TXN_0000103,CUST_09767,2026-03-24 12:15:00,6126.25,card,0,0.0,0.0,normal
TXN_0047123,CUST_01577,2026-03-24 12:23:00,16041.05,upi,0,0.0,0.0,normal
TXN_0029477,CUST_08660,2026-03-24 12:31:00,1984.43,card,1,1231.43,59.17,occasional_refunder
TXN_0032425,CUST_08458,2026-03-24 12:35:00,135.37,netbanking,0,0.0,0.0,normal
TXN_0023046,CUST_04038,2026-03-24 12:36:00,4634.13,card,0,0.0,0.0,normal
TXN_0018700,CUST_00541,2026-03-24 12:47:00,778.51,wallet,1,742.15,15.5,suspicious
TXN_0010193,CUST_04390,2026-03-24 12:49:00,1584.66,upi,1,1178.34,88.94,normal
TXN_0045799,CUST_01428,2026-03-24 12:50:00,7268.2,card,0,0.0,0.0,suspicious
TXN_0034585,CUST_04431,2026-03-24 12:51:00,1075.85,upi,0,0.0,0.0,normal
TXN_0047375,CUST_04009,2026-03-24 12:55:00,2967.35,upi,0,0.0,0.0,normal
TXN_0024520,CUST_05544,2026-03-24 13:01:00,2847.69,upi,0,0.0,0.0,normal
TXN_0037156,CUST_06790,2026-03-24 13:02:00,6173.89,card,0,0.0,0.0,normal
TXN_0002340,CUST_07820,2026-03-24 13:11:00,2243.93,upi,0,0.0,0.0,normal
TXN_0021235,CUST_01391,2026-03-24 13:20:00,10401.42,upi,0,0.0,0.0,normal
TXN_0029787,CUST_09255,2026-03-24 13:27:00,3186.78,upi,0,0.0,0.0,normal
TXN_0012436,CUST_09302,2026-03-24 13:43:00,4584.3,upi,0,0.0,0.0,normal
TXN_0049131,CUST_04146,2026-03-24 13:51:00,476.58,upi,0,0.0,0.0,normal
TXN_0040794,CUST_00965,2026-03-24 13:54:00,2598.51,upi,0,0.0,0.0,normal
TXN_0036347,CUST_02974,2026-03-24 13:58:00,4092.76,netbanking,0,0.0,0.0,normal
TXN_0034233,CUST_08811,2026-03-24 14:00:00,518.39,netbanking,0,0.0,0.0,normal
TXN_0045435,CUST_05294,2026-03-24 14:01:00,1071.37,netbanking,0,0.0,0.0,normal
TXN_0039471,CUST_08431,2026-03-24 14:05:00,171.58,card,0,0.0,0.0,normal
TXN_0018967,CUST_06931,2026-03-24 14:11:00,6884.39,upi,0,0.0,0.0,normal
TXN_0009339,CUST_02855,2026-03-24 14:15:00,1474.02,upi,0,0.0,0.0,normal
TXN_0003283,CUST_04803,2026-03-24 14:30:00,1133.83,upi,0,0.0,0.0,occasional_refunder
TXN_0026389,CUST_03953,2026-03-24 14:34:00,580.91,netbanking,0,0.0,0.0,suspicious
TXN_0048446,CUST_06961,2026-03-24 14:44:00,707.96,card,0,0.0,0.0,normal
TXN_0013024,CUST_06355,2026-03-24 14:47:00,2230.39,upi,0,0.0,0.0,occasional_refunder
TXN_0029624,CUST_09936,2026-03-24 14:47:00,1193.31,card,1,866.62,88.5,normal
TXN_0021369,CUST_04698,2026-03-24 14:47:00,3107.27,netbanking,0,0.0,0.0,normal
TXN_0032643,CUST_00293,2026-03-24 14:49:00,781.04,netbanking,0,0.0,0.0,normal
TXN_0042325,CUST_08136,2026-03-24 14:55:00,666.92,upi,0,0.0,0.0,normal
TXN_0041643,CUST_01060,2026-03-24 14:55:00,2407.58,card,0,0.0,0.0,normal
TXN_0017237,CUST_06681,2026-03-24 14:56:00,1807.4,card,1,1721.91,85.54,normal
TXN_0007786,CUST_03946,2026-03-24 14:57:00,637.64,card,0,0.0,0.0,normal
TXN_0046620,CUST_08787,2026-03-24 14:59:00,544.75,netbanking,0,0.0,0.0,normal
TXN_0010531,CUST_02707,2026-03-24 15:02:00,100.0,card,0,0.0,0.0,normal
TXN_0027353,CUST_04891,2026-03-24 15:04:00,6151.94,upi,0,0.0,0.0,normal
TXN_0040244,CUST_03852,2026-03-24 15:11:00,6545.27,card,0,0.0,0.0,normal
TXN_0022849,CUST_09269,2026-03-24 15:14:00,1266.65,upi,0,0.0,0.0,normal
TXN_0041930,CUST_06991,2026-03-24 15:15:00,958.71,upi,0,0.0,0.0,suspicious
TXN_0042099,CUST_02012,2026-03-24 15:20:00,343.05,card,0,0.0,0.0,normal
TXN_0006658,CUST_05283,2026-03-24 15:31:00,2831.63,card,0,0.0,0.0,normal
TXN_0020218,CUST_09610,2026-03-24 15:38:00,7975.44,netbanking,0,0.0,0.0,normal
TXN_0001839,CUST_08095,2026-03-24 15:41:00,109.47,card,0,0.0,0.0,normal
TXN_0011423,CUST_08952,2026-03-24 15:43:00,804.81,card,1,418.15,70.79,normal
TXN_0003853,CUST_05828,2026-03-24 15:44:00,941.38,card,0,0.0,0.0,normal
TXN_0020055,CUST_08222,2026-03-24 15:44:00,1806.03,upi,0,0.0,0.0,normal
TXN_0026553,CUST_05468,2026-03-24 15:56:00,5850.36,wallet,0,0.0,0.0,occasional_refunder
TXN_0001731,CUST_05775,2026-03-24 16:02:00,10365.94,upi,0,0.0,0.0,normal
TXN_0019770,CUST_05338,2026-03-24 16:08:00,609.37,card,0,0.0,0.0,normal
TXN_0046840,CUST_00983,2026-03-24 16:14:00,4164.06,upi,0,0.0,0.0,normal
TXN_0035866,CUST_06186,2026-03-24 16:25:00,1944.72,upi,0,0.0,0.0,normal
TXN_0039781,CUST_06602,2026-03-24 16:27:00,1606.55,upi,0,0.0,0.0,normal
TXN_0009979,CUST_03793,2026-03-24 16:35:00,5126.1,netbanking,0,0.0,0.0,normal
TXN_0025039,CUST_05544,2026-03-24 16:39:00,4026.14,card,0,0.0,0.0,normal
TXN_0028674,CUST_04547,2026-03-24 16:39:00,321.95,card,0,0.0,0.0,normal
TXN_0026353,CUST_04777,2026-03-24 16:39:00,1841.68,card,0,0.0,0.0,normal
TXN_0047383,CUST_07724,2026-03-24 16:40:00,2236.6,upi,0,0.0,0.0,normal
TXN_0014338,CUST_05624,2026-03-24 16:42:00,461.54,card,0,0.0,0.0,normal
TXN_0024013,CUST_07993,2026-03-24 16:53:00,160.99,card,0,0.0,0.0,normal
TXN_0011221,CUST_09938,2026-03-24 17:02:00,2378.2,card,0,0.0,0.0,normal
TXN_0012145,CUST_02362,2026-03-24 17:02:00,1831.44,card,0,0.0,0.0,normal
TXN_0003909,CUST_04861,2026-03-24 17:03:00,1386.19,upi,0,0.0,0.0,normal
TXN_0012901,CUST_06827,2026-03-24 17:07:00,4765.28,card,0,0.0,0.0,normal
TXN_0006771,CUST_07518,2026-03-24 17:22:00,5943.89,upi,0,0.0,0.0,normal
TXN_0020968,CUST_09292,2026-03-24 17:31:00,1389.01,upi,0,0.0,0.0,normal
TXN_0008412,CUST_00289,2026-03-24 17:33:00,6021.59,upi,0,0.0,0.0,normal
TXN_0017225,CUST_09868,2026-03-24 17:37:00,1462.11,upi,1,741.82,139.74,normal
TXN_0045498,CUST_08277,2026-03-24 17:47:00,1905.39,upi,0,0.0,0.0,normal
TXN_0003849,CUST_04120,2026-03-24 17:49:00,3108.26,netbanking,0,0.0,0.0,normal
TXN_0019593,CUST_02699,2026-03-24 17:54:00,1388.71,upi,0,0.0,0.0,normal
TXN_0013636,CUST_06167,2026-03-24 17:59:00,3598.28,upi,0,0.0,0.0,normal
TXN_0016903,CUST_06088,2026-03-24 18:00:00,814.78,card,0,0.0,0.0,normal
TXN_0005399,CUST_02832,2026-03-24 18:01:00,4626.62,netbanking,0,0.0,0.0,normal
TXN_0001262,CUST_05710,2026-03-24 18:02:00,6601.46,card,0,0.0,0.0,occasional_refunder
TXN_0024160,CUST_00743,2026-03-24 18:05:00,549.88,card,0,0.0,0.0,normal
TXN_0026142,CUST_09074,2026-03-24 18:18:00,2612.36,upi,0,0.0,0.0,normal
TXN_0004003,CUST_05728,2026-03-24 18:20:00,2102.53,card,0,0.0,0.0,normal
TXN_0004692,CUST_04204,2026-03-24 18:21:00,1579.99,card,1,1149.53,35.29,suspicious
TXN_0032301,CUST_00699,2026-03-24 18:30:00,12132.34,upi,0,0.0,0.0,normal
TXN_0010169,CUST_04486,2026-03-24 18:44:00,828.51,upi,0,0.0,0.0,normal
TXN_0010688,CUST_07146,2026-03-24 18:47:00,2779.05,card,0,0.0,0.0,normal
TXN_0001059,CUST_02633,2026-03-24 18:49:00,4429.79,upi,0,0.0,0.0,normal
TXN_0001428,CUST_01665,2026-03-24 18:51:00,5622.31,upi,1,3846.37,16.2,aggressive_abuser
TXN_0040346,CUST_06444,2026-03-24 18:59:00,4453.94,card,0,0.0,0.0,normal
TXN_0008293,CUST_00919,2026-03-24 19:05:00,3017.71,upi,0,0.0,0.0,normal
TXN_0023300,CUST_00332,2026-03-24 19:09:00,1458.72,card,0,0.0,0.0,normal
TXN_0005510,CUST_03649,2026-03-24 19:15:00,2503.76,upi,0,0.0,0.0,normal
TXN_0009260,CUST_02836,2026-03-24 19:15:00,1622.53,card,1,1578.37,48.06,occasional_refunder
TXN_0049036,CUST_02787,2026-03-24 19:25:00,2699.83,upi,0,0.0,0.0,suspicious
TXN_0047595,CUST_07138,2026-03-24 19:30:00,1037.88,netbanking,0,0.0,0.0,normal
TXN_0033056,CUST_05591,2026-03-24 19:31:00,2604.4,upi,0,0.0,0.0,normal
TXN_0007497,CUST_07906,2026-03-24 19:41:00,3129.45,card,0,0.0,0.0,aggressive_abuser
TXN_0014556,CUST_04539,2026-03-24 19:41:00,408.13,card,1,381.44,41.14,normal
TXN_0013227,CUST_08886,2026-03-24 19:42:00,1931.66,card,0,0.0,0.0,normal
TXN_0035822,CUST_03492,2026-03-24 19:45:00,14656.0,wallet,0,0.0,0.0,normal
TXN_0036407,CUST_02746,2026-03-24 19:54:00,971.93,upi,0,0.0,0.0,normal
TXN_0028702,CUST_04417,2026-03-24 19:59:00,3570.73,card,0,0.0,0.0,normal
TXN_0023926,CUST_00039,2026-03-24 20:04:00,409.74,card,0,0.0,0.0,normal
TXN_0032352,CUST_01465,2026-03-24 20:11:00,4086.37,upi,0,0.0,0.0,aggressive_abuser
TXN_0004878,CUST_06302,2026-03-24 20:13:00,1205.76,upi,0,0.0,0.0,normal
TXN_0049247,CUST_05657,2026-03-24 20:19:00,8299.4,card,0,0.0,0.0,normal
TXN_0038291,CUST_04463,2026-03-24 20:28:00,2198.93,card,0,0.0,0.0,aggressive_abuser
TXN_0029470,CUST_03615,2026-03-24 20:36:00,9608.19,netbanking,0,0.0,0.0,normal
TXN_0019621,CUST_05418,2026-03-24 20:37:00,2201.59,netbanking,0,0.0,0.0,normal
TXN_0049626,CUST_03189,2026-03-24 20:43:00,599.09,netbanking,0,0.0,0.0,normal
TXN_0038040,CUST_09120,2026-03-24 21:10:00,2482.01,netbanking,0,0.0,0.0,occasional_refunder
TXN_0013206,CUST_05484,2026-03-24 21:10:00,2526.06,upi,0,0.0,0.0,normal
TXN_0029726,CUST_07655,2026-03-24 21:13:00,6110.79,netbanking,0,0.0,0.0,normal
TXN_0008212,CUST_03079,2026-03-24 21:17:00,198.82,upi,0,0.0,0.0,normal
TXN_0009282,CUST_03743,2026-03-24 21:25:00,10201.79,card,0,0.0,0.0,normal
TXN_0032186,CUST_02619,2026-03-24 21:35:00,758.04,upi,0,0.0,0.0,normal
TXN_0006395,CUST_08043,2026-03-24 21:38:00,2843.95,upi,0,0.0,0.0,normal
TXN_0004993,CUST_01139,2026-03-24 21:45:00,6388.88,netbanking,0,0.0,0.0,normal
TXN_0031994,CUST_00380,2026-03-24 21:46:00,4736.42,netbanking,0,0.0,0.0,normal
TXN_0018845,CUST_04825,2026-03-24 21:48:00,758.45,upi,1,740.38,77.12,normal
TXN_0047521,CUST_02820,2026-03-24 21:56:00,3827.9,wallet,0,0.0,0.0,normal
TXN_0005143,CUST_07901,2026-03-24 21:57:00,5467.22,card,0,0.0,0.0,normal
TXN_0021687,CUST_03907,2026-03-24 22:01:00,1233.9,upi,0,0.0,0.0,normal
TXN_0038549,CUST_06533,2026-03-24 22:15:00,490.5,upi,0,0.0,0.0,occasional_refunder
TXN_0016773,CUST_01561,2026-03-24 22:16:00,594.01,upi,0,0.0,0.0,normal
TXN_0041806,CUST_07227,2026-03-24 22:44:00,288.62,card,0,0.0,0.0,occasional_refunder
TXN_0043802,CUST_00988,2026-03-24 22:45:00,802.05,upi,0,0.0,0.0,normal
TXN_0035874,CUST_02788,2026-03-24 22:52:00,393.09,upi,0,0.0,0.0,normal
TXN_0041142,CUST_09160,2026-03-24 22:52:00,2735.36,upi,0,0.0,0.0,normal
TXN_0032410,CUST_00234,2026-03-24 22:53:00,1392.76,card,0,0.0,0.0,normal
TXN_0048106,CUST_05236,2026-03-24 22:55:00,4139.67,card,0,0.0,0.0,normal
TXN_0025181,CUST_05281,2026-03-24 22:57:00,3357.87,card,0,0.0,0.0,aggressive_abuser
TXN_0036398,CUST_01670,2026-03-24 23:00:00,2269.01,card,0,0.0,0.0,normal
TXN_0037946,CUST_08793,2026-03-24 23:00:00,1575.16,upi,0,0.0,0.0,normal
TXN_0015296,CUST_09464,2026-03-24 23:11:00,2552.75,card,0,0.0,0.0,normal
TXN_0004658,CUST_09708,2026-03-24 23:17:00,4234.01,upi,0,0.0,0.0,normal
TXN_0018355,CUST_07623,2026-03-24 23:17:00,611.29,card,0,0.0,0.0,normal
TXN_0042721,CUST_02965,2026-03-24 23:18:00,1737.47,upi,0,0.0,0.0,occasional_refunder
TXN_0002495,CUST_05597,2026-03-24 23:22:00,781.86,wallet,0,0.0,0.0,normal
TXN_0009680,CUST_03384,2026-03-24 23:29:00,644.93,card,0,0.0,0.0,normal
TXN_0034112,CUST_03426,2026-03-24 23:32:00,1704.66,upi,0,0.0,0.0,normal
TXN_0038990,CUST_06852,2026-03-24 23:36:00,4682.35,upi,1,3581.54,14.58,suspicious
TXN_0010715,CUST_02117,2026-03-24 23:46:00,1124.28,upi,0,0.0,0.0,normal
TXN_0004618,CUST_01352,2026-03-24 23:47:00,1783.47,upi,0,0.0,0.0,normal
TXN_0016912,CUST_00747,2026-03-24 23:50:00,2930.84,upi,0,0.0,0.0,normal
TXN_0014469,CUST_03242,2026-03-24 23:51:00,2107.0,upi,0,0.0,0.0,normal
TXN_0045097,CUST_06591,2026-03-25 00:21:00,2940.7,netbanking,0,0.0,0.0,normal
TXN_0044810,CUST_08479,2026-03-25 00:32:00,1148.96,upi,0,0.0,0.0,normal
TXN_0007548,CUST_07200,2026-03-25 00:41:00,80823.6,upi,1,79135.48,26.72,suspicious
TXN_0000247,CUST_02692,2026-03-25 00:44:00,11443.2,netbanking,0,0.0,0.0,normal
TXN_0024443,CUST_09520,2026-03-25 00:50:00,888.07,upi,0,0.0,0.0,normal
TXN_0024670,CUST_00215,2026-03-25 01:07:00,2640.25,card,0,0.0,0.0,normal
TXN_0049070,CUST_09234,2026-03-25 01:07:00,1529.94,card,0,0.0,0.0,normal
TXN_0019679,CUST_00591,2026-03-25 01:10:00,487.83,upi,0,0.0,0.0,normal
TXN_0043615,CUST_07599,2026-03-25 01:22:00,966.63,card,0,0.0,0.0,aggressive_abuser
TXN_0034627,CUST_04964,2026-03-25 01:30:00,6626.14,card,0,0.0,0.0,normal
TXN_0039653,CUST_08041,2026-03-25 01:36:00,6450.52,card,0,0.0,0.0,suspicious
TXN_0042457,CUST_07693,2026-03-25 01:36:00,1691.98,card,0,0.0,0.0,normal
TXN_0004267,CUST_06467,2026-03-25 01:36:00,1674.01,card,0,0.0,0.0,normal
TXN_0049229,CUST_09229,2026-03-25 01:40:00,2313.71,upi,0,0.0,0.0,normal
TXN_0029806,CUST_04385,2026-03-25 01:40:00,2872.25,card,0,0.0,0.0,occasional_refunder
TXN_0027027,CUST_03569,2026-03-25 01:46:00,2380.11,netbanking,0,0.0,0.0,normal
TXN_0029406,CUST_08013,2026-03-25 01:46:00,7646.43,card,0,0.0,0.0,normal
TXN_0046482,CUST_09385,2026-03-25 01:47:00,1949.66,upi,0,0.0,0.0,normal
TXN_0014363,CUST_02766,2026-03-25 01:57:00,3366.13,upi,1,2751.71,71.02,suspicious
